Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
85836,8.661339,7.937501,8.24498,-1.479927,4.022744,4.466206,-7.539333,6.080529,0.938825,8.998089,-9.273428,-8.926115,-0.558286,-6.856743,-6.804246,-9.305257,-4.88264,-9.949851,-9.547396,-2.721759,-9.234643,-7.503734,-9.46871,2.62337,2.734036,2.632294,-6.050154,5.866406,793.72,1
113447,3.525668,-7.177669,8.833887,-5.335572,4.734079,-8.947006,-2.121301,1.703662,-2.986055,1.208372,2.093084,8.815871,-2.054989,3.011942,2.059168,6.31092,-5.433785,-2.370607,-9.749412,-4.692328,-8.059564,4.750514,-5.278196,-2.903624,-5.299822,6.430977,-9.275485,4.557872,888.4,1
78961,4.636919,1.721972,-6.76501,0.592809,-6.876366,5.857679,2.560602,3.418542,6.241248,-0.515786,7.018257,5.772302,-2.293617,-2.365222,4.709332,-9.112074,-6.082411,2.218807,-0.963629,3.896098,-7.366056,8.757045,-6.3935,4.68142,-6.049432,-3.567632,-9.612687,0.830682,402.58,1
130550,3.788642,0.223531,-0.472527,-9.442389,9.643458,9.24155,-6.020336,0.92872,5.784746,-5.722446,-3.174351,2.741954,-7.955326,4.821973,6.461445,-1.468471,-3.896602,-2.107372,-8.42706,-3.004282,9.632453,7.742973,5.06431,6.825003,-4.352547,-3.877195,9.164276,7.003555,555.7,0
106882,3.376371,3.862713,-3.826104,8.030264,0.382903,1.832003,5.965506,-5.633539,-0.25571,-4.256757,4.436366,5.217587,5.321786,4.72641,4.129056,-6.833128,3.241207,-3.074216,4.82581,2.973789,1.900848,-5.134133,6.852841,-0.35307,3.707522,0.874766,0.126522,-4.294712,0.17,0
126405,1.577163,0.353327,-5.288895,-5.269232,-8.446643,8.088203,-9.054305,2.37495,-7.614941,2.363896,-8.688986,7.236298,-6.321946,7.192324,3.858044,-6.634068,-7.125158,1.006662,-8.315098,-2.427073,-7.859418,2.845919,-1.663578,1.61452,2.545878,-4.316669,0.146391,-5.45206,221.16,0
141137,5.914761,4.210675,6.11903,-7.473581,-5.060832,1.961803,2.109965,3.47059,3.855545,4.051096,5.660756,-0.377216,3.486548,5.474228,8.566644,9.686741,-6.708438,8.353962,-5.978924,-7.76235,1.848671,-5.041651,-1.369388,-7.485058,-9.102159,-4.584439,-6.124462,-6.511966,688.47,0
33731,-7.336144,-5.288139,-1.760883,-3.2452,-3.141303,-7.316909,-8.390108,9.378337,-5.003713,-2.664426,-4.281141,2.942866,8.768545,-3.967716,-2.081397,-4.437308,-1.273193,1.238727,-3.87941,2.665226,7.852178,1.161199,-9.044521,4.380855,-0.439628,3.940916,-8.762448,3.125298,37.13,0
62580,-5.497868,2.749954,2.148796,-6.584824,2.827959,8.11158,3.277796,-4.710192,-6.451719,6.005878,-1.959965,-3.14201,5.565187,8.086272,4.464242,5.532269,-5.515716,-5.847067,9.358277,-9.168908,9.536069,-9.558958,-9.537164,-7.254141,7.919551,-9.376883,-9.58102,-8.685212,210.64,0
10074,-9.427198,-3.373466,6.233924,4.330106,8.624982,3.246366,6.420491,6.004454,5.971057,2.160064,9.02859,7.413406,-6.537366,-6.02011,3.429722,3.925829,4.433534,-9.22558,-3.401152,7.627999,-7.377834,4.489119,8.837413,9.092808,-3.615341,0.999493,0.543805,-2.817416,863.49,0
84212,-0.268336,-2.9331,5.564411,8.290696,-3.835751,5.182131,5.099027,9.04263,-7.466062,3.561068,5.312895,7.361062,-7.398679,-1.275725,-7.474034,-9.945343,-1.147641,7.757707,-6.492684,1.573984,-1.180847,-1.770585,8.620896,7.035459,-6.160275,4.124895,-6.300645,-6.152258,760.75,0
24708,-9.789394,-9.011686,-3.936024,-2.126451,8.951319,4.390977,8.235103,-6.412593,8.221057,-6.210261,-6.184829,9.970494,-9.631801,-7.44385,4.423027,-4.534855,-1.222648,0.698905,-3.862749,3.825329,-4.335953,1.038787,-6.963434,1.293172,1.530798,9.452969,-9.735275,8.717278,413.93,0
94031,5.20211,-5.322958,2.368764,9.865242,-5.677695,6.259312,-8.090241,-5.732907,-0.736989,9.220116,4.189277,-3.549244,1.519325,4.487639,2.529163,-6.209379,5.89671,-2.761512,-7.112306,-5.819438,2.105709,9.854242,-8.13681,6.808847,8.903762,-1.986082,-8.124966,-1.916047,928.53,1
49633,-1.786863,3.95694,-3.634673,6.168559,-5.929874,4.623892,9.388241,-4.291538,5.356954,-4.458763,-2.451052,-8.652846,7.926582,0.28208,-0.036675,7.47849,9.288339,-2.245663,2.302715,8.277452,-8.523886,-2.202364,-7.470415,5.517878,6.524559,-6.983514,-3.400439,3.65743,31.46,1
149008,-9.644746,-1.55498,-2.540588,9.033317,-4.169204,-1.407389,-4.762585,6.466319,-7.198842,-4.189938,-5.605349,6.034055,-5.147817,1.704943,2.690165,3.730668,4.287045,3.198956,-0.299492,7.883441,8.941485,2.921167,-4.766524,-2.292265,9.946192,-0.641226,2.231087,8.543539,424.68,1
25487,-0.508795,-0.5609,-8.008405,-6.38137,3.025796,3.394516,-4.723718,-2.518926,-4.071523,7.861769,-4.278317,-3.56649,3.458239,-7.785958,-4.504646,-9.346131,0.626063,-8.632299,-1.774068,8.169481,1.070699,-5.296457,-5.722581,-1.290419,6.298723,-8.283826,7.038409,5.608974,331.87,0
120682,5.377117,-7.578965,-3.053566,-6.074437,1.364929,-0.56659,2.60515,7.349489,6.836268,7.767302,7.3017,4.04722,4.796667,5.463914,-4.17588,-9.721456,-4.778873,-2.739433,9.533218,-9.152403,-4.971521,7.240337,8.991379,2.414862,-7.731857,-0.36966,6.315855,-5.038575,837.73,0
74478,9.854312,-6.563614,6.949371,7.542113,-9.282745,5.180487,-6.50702,-3.834493,-9.746441,-1.026709,8.893231,7.581111,-9.507206,8.946672,-3.087241,-1.602847,2.043707,5.411538,-1.409061,-6.888456,2.041038,-9.643939,-0.004723,6.7666,-1.628755,-5.880655,8.921299,9.256664,86.03,1
152283,4.458621,8.029984,3.757767,9.898172,-0.840265,-7.05306,-0.460465,-7.631998,7.142673,2.334585,3.674121,-9.133321,8.510495,1.099231,5.248125,9.63765,4.104591,2.419774,3.433513,5.614743,-2.795536,1.999333,8.784973,-4.587976,-3.592245,5.072434,1.70733,7.890816,775.27,0
87379,8.554376,2.787546,8.3433,-3.253779,4.625875,1.500972,5.543411,-8.816684,-3.192415,8.325772,8.183322,6.270052,-4.10375,9.843642,-9.472703,8.96568,-9.048732,-5.867116,6.14467,2.240656,-0.859309,-9.73566,7.71951,3.460503,1.879054,7.858729,-4.556412,9.757342,60.79,1
103073,-6.876564,1.49515,-8.540653,-6.081186,-1.525941,3.179988,-2.567644,3.850816,-6.469224,-5.410244,9.395058,-1.521203,2.229976,9.579866,-5.499997,-3.160471,-3.36809,3.688097,7.119984,-6.564699,1.748907,9.553959,-1.295688,2.714215,9.175346,-2.97554,-2.405144,1.501677,325.78,0
114776,1.323554,5.552401,1.232365,-5.489135,3.984022,7.600676,-2.561465,-4.018408,8.943022,-7.158337,3.225835,-8.898413,-6.251941,-0.587169,-6.075611,-3.129833,-6.866471,7.880538,0.393952,2.576247,-1.012991,5.902755,-9.714775,6.509209,-5.869593,-1.707579,8.644177,-9.143783,525.49,0
17861,6.424643,-0.694101,5.134173,6.124801,-7.663772,-1.973028,-2.494577,4.116508,-1.981471,-6.794068,9.087596,4.729411,3.565221,3.725702,-7.674797,-3.036552,6.849303,-6.581869,0.225511,6.604578,-9.065356,-8.351581,-1.35646,-2.214327,-3.062485,-7.90373,8.500793,-2.822678,714.96,0
48895,0.786008,-2.640495,-0.320343,-0.751448,-4.737251,-5.130485,5.918468,-4.958626,4.028262,-1.16118,0.111711,0.829183,5.052814,7.023903,0.197775,7.217341,-0.636183,1.40608,2.79241,9.56037,-4.575011,-1.959547,8.39122,-5.900318,-1.640191,8.652105,1.682847,6.222993,598.71,0
102877,8.245655,-8.169442,5.647699,-4.912271,0.099747,8.756419,6.986134,3.747895,-6.093625,-0.675376,1.989963,1.608718,3.431312,-6.279143,-2.587946,1.291107,-5.531263,9.028304,1.683105,-6.929382,-7.523512,-9.501031,-8.609419,-6.590872,1.88752,6.245485,-4.513911,2.248495,694.93,0
45266,4.398358,-7.791406,-0.365914,-5.794297,2.449913,-4.004289,3.755694,0.365928,-7.656522,5.545968,6.18255,7.4184,5.31726,9.164984,-0.837954,3.393059,7.552859,-0.770944,-5.293943,2.54695,4.277016,-3.593746,-7.786244,-6.816762,4.639301,8.596497,5.083186,-8.897759,561.24,1
44506,-3.529661,3.991368,3.848381,2.120295,3.230979,-4.335179,-9.210982,-1.233209,-2.555446,1.717511,-0.481679,-2.423413,2.312347,-3.557048,2.533155,9.870711,-2.765587,-7.194909,4.449729,5.466276,-8.276337,-1.214754,-5.438911,4.117964,5.84097,5.99271,9.127517,-4.892913,768.96,0
49867,-6.764471,5.045251,-9.45392,-9.225056,-7.67617,-0.668225,2.816153,-4.685455,0.643813,4.416581,0.717382,-9.514326,6.38553,9.864629,8.542272,-1.269176,-9.034104,3.276533,4.814913,8.426039,5.711946,-8.314316,3.039744,0.552891,2.490245,-9.05418,-3.989867,-2.63114,685.66,0
89472,2.393166,-4.100504,-0.764889,-5.655152,-8.223722,-0.424116,0.26654,7.870259,-9.860036,-7.514928,-3.135912,3.471149,8.076347,1.785016,3.19099,-5.065397,5.235823,-6.046428,9.085225,8.568307,6.240809,0.019658,-3.019764,7.363336,-7.330321,-2.144641,-4.201634,3.629913,525.13,0
41455,5.078651,-4.426432,4.345755,-5.126639,-6.585745,3.561169,-2.315668,-3.375312,-4.118177,5.176867,3.307326,-5.603857,7.77585,-9.176362,-0.668816,-7.400431,4.340019,-7.741933,-7.918708,2.315774,-1.389131,6.944698,-1.123461,9.74539,-5.417934,3.073639,8.131194,-4.091045,461.46,0
140762,-2.60285,-2.751724,2.772937,2.759915,-0.918102,5.038836,6.078146,-5.782432,-1.523373,5.4217,-9.890063,-5.790162,-0.338728,-3.945495,-9.585733,-5.234751,-7.675219,0.614951,-8.423421,-9.758715,-4.372555,-9.081767,-0.673542,-3.266607,4.09098,2.406761,-6.517772,-2.663894,605.83,0
20871,1.993101,0.454071,-0.601505,-6.4596,3.071835,-2.480293,-1.112058,4.676771,-6.889471,-3.732535,4.52755,7.635116,6.617577,-1.312592,3.539816,2.293555,5.05876,3.940588,3.821397,-3.476103,-5.860571,-2.677368,9.778102,-0.369032,-4.620825,6.976236,2.150861,3.339235,493.13,1
81385,1.964372,4.369946,3.950033,-9.884534,7.751996,-6.236605,2.807349,2.575087,-8.955299,-4.397458,-9.039456,-9.113646,-3.573236,-3.599043,-4.652848,6.888642,-9.520911,5.970682,-7.373889,8.455729,-6.108253,-4.987385,9.343294,7.405578,6.622077,4.925068,-2.513609,3.060581,124.36,1
63760,7.709747,2.732927,-3.985946,5.163269,-9.899633,3.877868,-0.916703,0.252649,7.466888,-7.562131,-9.498867,6.973852,0.747638,-9.99457,-6.849917,-3.880567,7.789144,-4.527245,1.197572,6.294984,1.446471,4.540576,-9.318529,-3.609509,4.241704,2.142298,-2.686511,0.634834,627.27,0
126914,8.875694,9.974573,9.978298,-6.058343,-8.909247,5.260081,7.882804,9.598256,-2.023278,3.299575,-0.284505,-0.572656,5.08475,9.084327,2.753767,1.786939,3.427222,-3.21925,1.194099,-0.801586,-5.656455,6.438884,-3.453169,-8.301639,0.466311,1.457625,3.735395,2.871786,99.47,0
40391,7.365915,7.810548,5.333466,1.996153,0.163096,7.274149,-0.926766,7.98537,-6.277024,7.231777,-5.995092,3.65602,-8.979565,-3.382356,2.673885,6.424298,4.721063,-7.558103,6.950343,-2.383861,0.813422,-4.720498,-5.318994,4.849542,-2.264922,5.07075,3.446955,6.623637,652.17,1
7580,0.048422,8.744867,5.272204,2.100727,-9.321083,-2.595124,-7.343809,4.150601,-0.932016,9.857176,0.891812,1.541743,5.347519,2.967414,-5.571043,5.788502,8.453992,-3.282412,2.134565,9.27116,5.417585,2.830264,-7.437235,5.157711,-7.05988,3.343305,-2.585467,8.553387,671.64,0
37664,8.078091,5.648056,8.916003,8.716441,-3.271266,-5.201356,-2.03599,-7.898985,0.362142,-3.177605,0.751184,6.288269,-8.897611,5.522592,-1.624798,0.205506,0.376849,6.870854,0.322198,-2.26533,7.251107,-7.824596,-3.147142,-4.235764,1.253545,-2.090424,-7.998961,1.002381,290.28,1
36854,-2.143042,9.143613,-6.967589,-9.673337,-6.873492,-1.790158,-7.848001,-1.384121,-5.937537,-5.175494,-9.911989,-1.359411,0.075544,1.169743,9.400496,3.024623,-9.985529,2.29833,8.210502,9.821819,7.547341,4.858816,-8.100389,-6.839085,7.651325,0.845693,-1.081644,6.969668,974.34,0
4951,5.839278,3.054204,0.040059,-0.065678,-0.945069,4.745061,-8.683272,-6.688241,-0.860746,6.041796,-8.803708,1.63437,-5.487561,-9.067832,6.975531,-8.999354,-5.458677,2.320885,-6.445997,0.493343,9.487219,3.109301,2.480545,3.623896,1.454384,-0.105143,-7.424912,-0.092353,888.67,0
61038,-3.399633,1.057183,-2.8758,-0.674689,2.552439,6.71196,1.044581,-7.127405,-2.457034,6.658426,5.20698,-2.5503,7.925605,6.169313,-9.300235,-8.06562,7.080978,5.511329,-9.47693,7.405815,3.812991,8.086831,-4.922611,-0.979549,-9.016759,8.024982,0.869557,-5.406131,74.95,1
140820,7.977243,6.548682,7.010516,2.71051,-8.657152,-9.941664,9.627856,2.860701,-1.936132,8.572645,1.473683,1.004824,2.758923,5.706861,-4.778692,4.030804,-9.850193,-9.607509,-8.396814,-1.96232,-5.833086,-0.088104,-5.94715,6.683955,4.296786,5.86799,-9.488268,0.790074,741.27,1
164309,-3.251473,-9.683666,-3.102855,-6.266781,6.343717,-6.632834,6.479917,-7.68922,7.235688,-3.176288,9.120098,7.661751,8.245448,-7.811611,-0.931698,3.577772,-4.118145,2.114336,2.620774,1.685163,6.687293,9.905472,-3.481833,7.597471,2.429728,8.370169,8.225517,-9.791836,693.26,1
24818,-2.889889,4.502234,2.636475,7.091045,9.073851,-1.530178,-0.994605,3.488458,3.81149,6.741971,-8.246202,-8.868286,-0.912403,-4.867292,-2.470783,-2.130453,0.225939,7.046455,-7.812138,-1.485806,-0.095316,-8.198287,8.746082,-8.776579,5.150247,0.738623,-4.650943,9.969797,88.05,1
69218,-6.428838,9.807251,2.964763,-1.054557,-4.858308,-2.629972,-5.713672,2.497383,5.766319,-5.038227,-9.322588,6.861824,-4.158752,0.028704,9.859112,7.913247,0.605351,6.109665,0.037668,-0.482471,2.43111,-2.722149,4.574432,3.803008,0.019318,7.838232,0.868239,-7.090871,423.15,1
50534,-2.589411,7.064237,7.328534,2.130537,-1.403306,-4.670918,-3.666905,-4.898476,-8.933095,-0.245014,-6.635909,9.673078,8.454985,6.424056,-4.727324,6.924819,1.389638,-8.727748,4.492702,-9.255519,-5.206493,-0.385071,4.341496,-9.828307,5.029679,-2.176753,0.792228,-5.480225,39.1,0
8757,-1.961006,-0.360947,4.555127,-1.907349,8.10176,5.186011,9.082185,-7.386516,1.201086,-0.388234,5.438824,-9.206372,-9.673034,1.151317,4.964709,7.474652,4.590026,3.956213,-9.260112,-0.623835,3.209247,7.859349,-5.392191,3.04748,8.881683,8.354355,-2.56421,9.022399,328.18,0
118652,7.150565,0.772616,0.776504,-2.368123,8.702738,4.252951,-0.176392,-5.200926,-2.594356,6.186301,3.534899,1.364528,-6.770094,7.479188,-6.033254,2.093102,2.703515,-7.487092,9.026159,4.510647,-6.514719,-9.981887,-6.623678,0.878729,-7.538192,-3.983753,-7.394318,-8.347941,698.78,1
26235,1.220059,4.514671,-2.393155,3.297334,-6.080754,2.627199,2.998363,-6.178576,-8.037805,4.174335,3.613135,-9.772027,-2.353372,2.826798,7.509713,-0.798606,3.165692,-8.362503,5.19528,3.100706,6.942329,6.149203,-1.754941,-2.722098,7.952215,2.690589,-2.756832,-5.799649,384.97,0
82908,-1.453182,-9.650758,-7.589587,-0.807323,-6.524295,7.017688,6.942276,-7.657011,3.912645,0.882447,6.342343,-3.572895,-2.307342,8.179205,0.569996,6.505776,4.843771,2.298821,1.951393,7.52593,4.794537,-6.109889,7.168492,-6.879692,-3.481204,8.159189,-8.992341,6.794643,710.42,1
65800,-4.349389,0.431333,1.806917,9.033694,8.901592,-6.874569,-9.316624,5.736995,-3.097299,5.157832,-8.60846,2.089222,-5.601043,5.307944,8.032191,-6.393416,3.973982,-9.094646,9.383856,8.175348,0.663245,-6.29447,8.137965,-8.594962,1.212282,3.756746,2.072793,-0.382855,234.63,0
45070,-7.360794,6.089403,-0.689695,8.993399,-4.405028,-8.690543,-9.115773,2.401119,-4.934187,3.298229,-0.301311,5.046891,-0.701086,-3.425759,4.88156,5.715064,7.162624,-5.306893,-6.200308,1.734857,3.996189,-3.564481,-9.562632,-8.972676,-1.511089,0.528305,-4.576018,2.942727,732.03,0
5497,8.570556,-5.322423,9.672905,6.934061,8.953405,2.716914,2.247111,0.322452,-8.670918,3.992243,-2.598933,2.165252,3.754183,-2.653876,-6.483283,-2.871585,-7.847216,-7.06892,8.022373,-2.909023,2.271374,-6.716953,-7.821881,0.869278,-1.183705,-9.708612,9.405341,-3.701108,245.17,0
163852,-6.579602,-4.451941,1.27808,-4.025654,-9.448641,8.001089,5.367575,-4.293012,-0.531169,1.933875,-9.474128,7.137884,-2.576283,-2.484139,5.676163,-1.061385,-1.990558,3.403081,1.76371,-8.288684,-5.461435,9.721391,0.330524,-9.54591,-8.354157,-3.348408,1.857337,7.217908,286.87,1
15591,-0.871614,1.366793,-5.877229,-1.041247,8.859649,4.949157,-2.399713,8.390026,8.774905,-5.956407,9.039881,-8.055433,9.804307,7.905029,7.607338,-9.182219,-5.038141,1.735733,3.201292,-2.213196,-3.212189,2.68492,-5.284346,-2.898771,-1.706565,-0.196699,7.184955,-3.397851,198.31,0
32555,7.35928,-9.770944,2.545379,-6.707417,8.323814,1.062502,1.930258,-6.5541,-8.646658,7.908692,-6.900799,6.464139,-8.11431,-7.766342,8.921909,2.949049,1.529903,-6.187135,-1.445998,3.77568,6.743199,-9.089265,-7.500448,0.200452,-2.176967,6.22694,6.006385,-1.315353,319.17,1
81502,0.248034,5.099895,1.9631,2.185554,6.142464,-3.109162,3.303493,-3.908118,4.505375,-7.17526,8.206107,-3.58379,-8.59483,9.392662,-6.887761,-4.490511,1.819095,3.772369,5.395239,-4.340579,2.108806,-7.974582,5.424486,-0.667395,8.566487,-9.536898,-8.161464,5.196526,61.75,0
112318,3.509928,6.999031,-6.212393,-8.469363,9.738105,1.48973,4.585342,-3.259339,6.118619,0.603308,7.079389,0.153096,1.266052,3.494799,-5.759525,-9.162537,2.657369,7.886756,2.370703,-3.208795,-7.142383,9.307289,8.090419,-9.497061,7.336814,7.517833,1.675515,3.974582,26.86,1
150659,2.670858,9.545657,-4.932684,5.639898,9.616474,-5.910949,0.388601,9.144166,5.484014,0.34005,1.086076,-0.07801,-3.708842,6.583618,4.206885,1.875365,-2.267249,-1.824387,7.982998,3.803285,-8.649273,-3.070082,-8.165942,-3.723147,3.776288,5.391803,-1.503431,4.790388,847.84,0
26791,3.924864,2.122699,2.601841,8.287097,1.322142,1.093556,0.487455,-2.483872,-7.16886,-2.061821,6.757728,-9.010566,6.958834,6.717585,0.942461,0.323748,-7.904856,-0.852583,-7.949679,2.709699,5.050769,9.578115,-3.700338,-9.133457,-5.576044,6.505484,-3.415783,9.2379,994.52,1
55247,4.72622,-3.218726,-2.589278,4.867654,-9.168232,8.145191,0.953684,-2.163762,-7.422979,7.311604,2.090974,-0.186889,-2.312685,-5.32358,5.14455,-1.622853,7.689252,7.518382,9.150654,4.860171,0.843417,-6.992711,3.891789,-0.512017,2.494423,7.184018,0.946581,-9.028974,904.82,0
147319,-7.751575,0.895373,-3.717044,8.677654,-4.78866,1.276218,-8.717431,-9.123237,5.165442,-3.302508,-2.746288,3.868635,-2.433421,-3.156295,9.882211,4.909612,5.293756,5.753795,-3.796378,1.354941,-0.246022,8.151584,-3.666731,-9.257232,-9.122594,-3.173621,6.320379,2.398317,139.18,0
137348,3.705517,-8.195815,-5.252817,-0.184824,5.742155,-2.81703,-6.361625,5.028774,8.116656,1.922232,-8.619444,-4.760498,2.623869,-2.758146,-7.708552,9.241378,0.159633,-1.805046,-0.293537,-0.309876,0.749957,9.033683,-0.684676,-6.874037,-0.128899,0.500496,-5.113913,-6.205949,521.24,0
150348,-8.626322,9.482285,6.878324,-7.484449,-5.408172,4.333636,4.883307,0.949732,-3.515175,8.880754,-6.181176,2.345934,-5.209101,4.572263,-5.706165,4.700146,4.589454,-8.824505,6.439977,6.662574,4.647594,-2.263563,5.498124,-1.191479,4.349993,-1.02847,0.017485,5.345968,402.38,0
92632,-0.344135,9.969385,-0.624157,-8.71165,-7.739447,-3.501837,1.402833,-3.730732,7.481913,7.793335,0.269726,9.513206,9.844266,8.163095,-1.24274,3.119177,-0.017033,8.493803,5.915506,1.905129,6.520057,7.087723,8.079091,4.820303,4.828888,-8.543772,0.877242,-5.225239,941.93,1
143814,-1.057947,4.062965,6.32609,3.819088,-1.35193,2.696679,-9.717341,2.975343,8.847632,3.30536,5.804413,4.028912,5.651954,6.505145,2.55712,3.69951,-0.567905,6.440298,3.226136,-9.032837,-4.698071,-3.022305,-1.220626,-3.406376,-3.642941,8.499354,7.679437,6.746134,321.41,1
117833,0.687819,0.16901,-2.732434,-3.743521,-6.940109,-8.078224,-6.062165,-7.312226,2.925019,-0.910038,5.664189,-1.062973,-6.889831,1.07153,0.781696,-4.48504,8.315978,9.466702,-7.337225,2.327705,9.444538,-5.944576,5.457128,6.646457,6.415302,-8.054706,-4.550067,6.676176,961.36,0
65310,8.188296,5.05921,4.983188,1.092794,6.501062,-2.478435,-1.587956,1.5173,9.404639,6.069847,5.585053,-0.561903,2.615384,7.382035,7.848779,-9.934297,-8.298924,-2.055215,0.300596,-1.101744,3.613447,6.986631,1.970492,7.632902,-0.392468,1.021969,0.964031,4.208893,714.33,0
135265,4.015212,-5.641829,-8.90027,-5.570021,-1.209958,-2.33919,-2.370986,6.308331,8.249307,2.587828,7.345632,3.440232,-6.73754,0.741678,-6.10339,-7.695214,5.214909,-5.139823,-1.259912,-7.608419,-9.897744,-0.169776,1.151405,5.649563,-4.613891,1.882734,6.625299,3.338067,20.5,0
42086,-2.406288,-8.520612,-3.859993,8.720485,7.809086,-4.834092,1.953722,-9.106901,7.920672,5.821875,-6.295271,-3.290113,5.487,3.049885,-2.042453,6.472012,-9.904566,-1.963654,6.989439,9.760151,-4.839792,1.224878,-5.423832,4.362335,6.714232,1.347564,3.488543,1.139556,817.92,1
135831,-3.26139,-1.181938,8.194285,-1.376476,-5.750051,-4.304864,-5.435207,-9.988917,-3.455442,9.325125,4.500607,9.293345,-6.198518,-7.149043,-1.290354,-4.503782,1.474159,-0.559205,9.342969,4.975494,1.786509,-7.097634,2.218586,-7.67985,0.823464,9.709467,-4.341503,-8.457183,354.78,0
160833,3.367844,0.793235,-3.944231,-8.659017,-1.349044,4.354144,1.778236,9.067941,4.398127,9.341907,-0.418406,-0.238615,-1.370373,-0.75849,-5.418795,7.465835,-2.38436,-0.495257,-7.891684,-3.632673,1.140126,-4.828097,8.84303,-7.287472,0.253743,-1.737904,-1.782573,2.250379,380.39,1
170735,-3.684341,-3.953849,-0.411183,1.787119,-0.418508,0.031474,7.29682,-3.823387,7.395001,8.07754,-4.581358,-3.028072,-4.722457,-8.881455,-6.035175,-7.150289,9.287555,-2.721171,-2.377785,-1.09067,2.225563,3.258936,4.257118,7.137365,-1.705062,-4.198779,-9.020079,-3.871455,157.79,1
162484,-3.105074,-2.774421,5.10708,1.254197,-3.881749,-9.606834,-6.352371,-5.195974,6.330098,4.717556,2.739751,-4.334813,9.609308,-5.551603,-2.10622,-3.983489,-4.434331,9.862518,5.18871,3.023164,-7.934549,1.58017,-2.245236,-4.743094,4.711649,-6.655523,-3.610158,5.991843,249.3,1
24736,-9.278303,7.068952,2.412086,-7.273663,8.75346,7.178219,8.583068,-9.867619,3.977058,1.627455,-6.84058,8.701304,6.718847,-3.702504,-9.262592,-6.741818,1.168107,-2.030939,-6.875475,9.788354,3.399135,1.202972,-2.97868,-1.991695,-9.843294,6.858909,-8.680859,-8.173578,670.04,0
6333,-1.960874,-0.106793,8.68569,4.072439,-8.311851,-5.918454,-9.277385,4.842134,8.764554,-8.61254,-6.251988,9.814011,5.673568,-4.489224,4.999225,-5.699673,-1.965734,2.309685,-3.401945,-2.261026,-7.777793,0.46687,-8.805944,-0.146945,3.153106,5.59721,1.530552,5.100073,235.05,0
55842,-2.406656,-8.769634,-1.176215,-4.092169,-6.081558,9.357926,-5.085253,-8.954582,9.953311,8.257515,-7.647079,-6.524919,5.058312,8.340543,-7.741976,9.966155,4.01696,-1.494263,0.996769,0.514608,-2.653883,-4.211583,-3.905042,1.063555,8.00333,9.044786,8.373635,0.402737,995.07,1
